0.0002342686	0.0007913002	0.0003539866	0.0003493801	0.0002915988
0.0001908843	-5.179959e-05	0.0002929178	-0.0001641823	-2.369417e-05
9.766261e-05	9.165837e-05	-8.811551e-06	0.0001493525	-8.13178e-05
-0.0002441376	-0.0002633453	-0.0001805888	9.626026e-05	-7.992716e-05
5.926103e-06	9.322309e-05	-4.147959e-05	-0.0001110061	-7.841995e-05
-4.438046e-05	-1.633598e-05	3.556293e-05	-3.997225e-05	2.9636e-05
6.512382e-05	0.0001331979	3.403742e-05	-5.925752e-06	-1.185161e-05
-1.185175e-05	3.403727e-05	-1.033391e-05	4.140726e-05	0
0.0001539073	8.583094e-05	-2.217951e-05	0.0001819731	7.39645e-05
-3.553695e-05	7.547839e-05	-3.994144e-05	-4.290452e-05	-8.133584e-05
-7.252884e-05	6.95671e-05	-9.326292e-05	3.698835e-05	-0.00013315
-5.765808e-05	2.962464e-06	5.028829e-05	-5.180565e-05	2.51445e-05
6.365322e-05	9.912044e-05	0.0001582689	5.92286e-06	4.442033e-05
-1.928468e-05	1.632339e-05	0.0002144183	0.0002972497	9.167689e-05
-1.515849e-06	-5.616021e-05	-1.328257e-05	1.032288e-05	0.0001744622
8.805312e-06	-2.064208e-05	6.798735e-05	2.359962e-05	-6.798574e-05
-5.918298e-06	3.399365e-05	3.991039e-05	-7.361291e-06	1.47947e-05
2.655773e-05	7.433152e-06	-3.254751e-05	5.917651e-05	1.623684e-05
3.839007e-05	-4.401794e-06	-2.071034e-05	-7.981459e-05	-1.919686e-05
1.18357e-05	7.36116e-06	5.470182e-05	-4.430969e-05	8.804362e-06
2.071159e-05	5.318426e-05	1.039117e-05	-6.501872e-05	7.360823e-06
2.215431e-05	1.335008e-05	1.443241e-06	-1.919527e-05	6.941876e-05
8.427743e-05	-1.334826e-05	-4.72615e-05	-2.958428e-06	-2.806942e-05
-1.183413e-05	-1.775146e-05	-3.694713e-05	-1.47215e-05	-3.550569e-05
2.80727e-05	-6.942543e-05	1.443405e-06	2.807382e-05	3.103184e-05
1.479391e-05	1.327825e-05	9.315928e-05	1.471996e-05	2.958397e-06
2.366686e-05	-4.877744e-05	0	1.515311e-06	4.43038e-05
-1.919326e-05	4.401495e-06	5.324934e-05	2.510846e-05	-1.334781e-05
2.958139e-05	-2.070688e-05	5.02874e-05	3.246541e-05	1.774731e-05
-6.204483e-05	-5.468921e-05	-6.060896e-05	4.141652e-05	4.28578e-05
2.950876e-05	-1.327523e-05	1.327523e-05	-1.919142e-05	5.317231e-05
-1.442902e-06	1.03167e-05	-6.64472e-05	5.908845e-05	-6.50047e-05
-1.774897e-05	1.031753e-05	-2.950985e-05	-1.774962e-05	8.87485e-06
-5.613656e-05	2.511031e-05	-2.662561e-05	2.958397e-05	-1.479188e-05
-1.775054e-05	6.796987e-05	-7.532994e-05	-4.141945e-05	2.958589e-06
-1.443213e-06	6.349941e-05	5.765109e-05	0.0001167351	-2.214832e-05
2.070544e-05	-1.334667e-05	5.619908e-05	5.756651e-05	5.763533e-05
3.837362e-05	6.210156e-05	2.35846e-05	3.101254e-05	-8.798809e-06
-2.36562e-05	7.356561e-06	-3.988475e-05	-7.356854e-06	-3.988663e-05
-8.871926e-06	-1.442597e-06	1.767167e-05	-7.357147e-06	2.510063e-05
-0.0001329395	-8.418735e-05	2.359049e-05	1.478886e-05	1.623142e-05
-3.246311e-05	-1.514971e-06	-1.031629e-05	3.102069e-05	1.47886e-05
1.031582e-05	-1.031582e-05	-4.472626e-06	-2.358983e-05	-3.102111e-05
-2.662121e-05	-1.32748e-05	2.957986e-06	1.442917e-06	-1.442917e-06
-1.038906e-05	-1.774823e-05	8.570806e-05	5.908234e-05	5.619352e-05
2.957466e-06	-4.140532e-05	-1.478803e-05	1.478803e-05	1.630265e-05
-2.813305e-05	3.989099e-05	8.129191e-05	-1.514696e-06	-1.031442e-05
-2.070128e-05	1.334408e-05	-1.630144e-05	1.478672e-05	2.80581e-05
-1.32716e-05	9.45563e-05	0.0001269986	4.398868e-06	3.252218e-05
-1.478268e-05	2.956553e-06	-1.32685e-05	-4.470948e-06	1.514356e-06
2.358038e-05	-1.175407e-05	1.442224e-06	-8.869712e-06	-4.723434e-05
-1.51442e-06	-1.918286e-05	-7.35593e-06	-5.91363e-06	-2.509726e-05
-8.719624e-05	-1.442516e-06	1.77428e-05	-1.478565e-05	-5.91432e-06
-4.435852e-05	-8.79981e-06	-3.844598e-05	-7.35756e-06	-1.038724e-05
5.914967e-06	6.203291e-05	1.038653e-05	-5.027469e-05	1.038694e-05
8.872097e-06	2.062912e-05	4.875805e-05	1.478563e-05	5.914189e-06
4.284077e-05	2.365539e-05	4.132348e-05	-1.031268e-05	0
-5.913613e-06	8.870406e-06	-4.471252e-06	2.365414e-05	1.182686e-05
1.766791e-05	-5.019211e-05	-3.396764e-05	7.240522e-05	-8.423286e-05
-3.988327e-05	-1.031366e-05	3.988369e-05	-2.069893e-05	-3.541275e-05
2.509919e-05	0	-3.252809e-05	-5.914312e-06	-7.356876e-06
8.87152e-06	-1.334337e-05	-1.175674e-05	4.428541e-05	-5.914224e-06
1.774257e-05	-2.661397e-05	-1.327119e-05	5.914355e-06	-1.182875e-05
-1.182889e-05	-3.101543e-05	1.327183e-05	8.871835e-06	1.92581e-05
1.175664e-05	-1.03141e-05	3.988539e-05	-2.95709e-06	1.442484e-06
1.514606e-06	4.875467e-05	-1.622725e-05	-4.471556e-06	-5.762716e-05
3.548545e-05	-1.182834e-05	1.514613e-06	-6.505829e-05	2.661527e-05
7.241302e-05	2.956994e-06	1.471272e-05	-8.870878e-06	-8.798835e-06
-4.284134e-05	-2.95713e-06	-5.914285e-06	4.399655e-06	-2.070018e-05
-2.805773e-05	-8.871887e-06	4.140147e-05	-1.774328e-05	-4.399804e-06
2.358561e-05	5.762733e-05	-1.442446e-06	2.358373e-05	0
-2.956951e-06	1.514537e-06	-8.870891e-06	6.058013e-05	2.653871e-05
-1.766836e-05	3.69229e-05	-1.038443e-05	-1.44229e-06	-2.805296e-05
1.918283e-05	-5.913464e-06	-1.031259e-05	4.867737e-05	-3.396574e-05
4.47114e-06	2.213906e-05	4.398907e-06	-1.622557e-05	1.326893e-05
-4.427854e-05	3.987962e-05	-2.069682e-05	-4.283729e-05	-8.560796e-05
-1.038596e-05	-1.918546e-05	-2.070052e-05	2.957243e-06	-1.774359e-05
-7.357191e-06	-2.957357e-05	4.580259e-05	-5.914548e-06	-1.622912e-05
-2.957335e-06	1.031457e-05	-8.799836e-06	0	-1.182941e-05
1.182941e-05	7.681563e-05	-3.988569e-05	1.767107e-05	-7.356898e-06
5.315597e-05	2.365602e-05	2.365546e-05	0	-1.774155e-05
5.913884e-06	2.949678e-05	-2.95685e-06	5.762095e-05	4.471073e-06
4.39894e-06	8.869935e-06	-1.622555e-05	2.358105e-05	-1.478316e-05
1.182654e-05	-3.836467e-05	-1.62261e-05	-1.629848e-05	1.629848e-05
4.399102e-06	2.069716e-05	3.692209e-05	4.398829e-06	-3.396523e-05
1.773995e-05	4.398881e-06	1.182641e-05	0	6.648487e-05
1.182548e-05	2.357843e-05	4.72994e-05	1.76646e-05	0.0001033857
-2.213259e-05	-1.038158e-05	-5.839684e-06	-7.425821e-06	-1.030973e-05
1.773555e-05	2.883799e-06	-2.883799e-06	7.353671e-06	1.030947e-05
4.729242e-05	-1.513899e-06	1.038098e-05	3.539544e-05	-1.773361e-05
4.577514e-05	-2.804153e-05	-3.099798e-05	-4.282204e-05	-2.955798e-06
-1.182328e-05	-1.030944e-05	-0.0001004325	7.426435e-06	-1.629497e-05
1.629497e-05	-4.470275e-06	8.868429e-06	5.912242e-06	-1.478067e-05
4.470275e-06	-7.426435e-06	8.868455e-06	1.622258e-05	-2.213487e-05
2.509096e-05	0	-4.398083e-06	1.441996e-06	-7.354203e-06
-5.912242e-06	-1.622279e-05	-7.426523e-06	2.22073e-05	-1.629492e-05
2.804729e-05	2.956056e-05	-3.395866e-05	-5.912242e-06	1.622253e-05
2.956077e-06	1.925034e-05	5.839917e-06	-8.795938e-06	1.441962e-06
1.182401e-05	2.069169e-05	2.653087e-05	6.646828e-05	-1.917586e-05
2.804277e-05	-8.86691e-06	-5.911317e-06	-8.867041e-06	1.7734e-05
-2.660112e-05	-1.917632e-05	-1.030922e-05	8.795288e-06	-1.917671e-05
3.986696e-05	1.477849e-05	1.622004e-05	0	-7.353052e-06
2.955645e-06	-8.866962e-06	1.18226e-05	0	-1.18226e-05
-2.804319e-05	4.39757e-06	2.50874e-05	1.773382e-05	-2.068949e-05
-2.883586e-06	0	7.353128e-06	-2.955663e-06	1.326437e-05
-1.441771e-06	-4.469502e-06	0	-2.804298e-05	-1.326482e-05
-1.3265e-05	-3.691222e-05	-2.364761e-05	-2.509014e-05	-1.514081e-06
2.95606e-06	1.514076e-06	1.766405e-05	-8.795938e-06	-3.691494e-05
1.326646e-05	0	1.031023e-05	-1.478043e-05	1.773649e-05
-7.354116e-06	3.100228e-05	1.441943e-06	-1.441943e-06	-2.95599e-06
-2.364823e-05	1.333825e-05	1.326597e-05	0	8.867918e-06
1.182377e-05	-2.804563e-05	1.030992e-05	-8.86797e-06	1.326588e-05
-1.766384e-05	2.804571e-05	2.653095e-05	-7.353617e-06	-2.955881e-06
-1.917739e-05	0	-7.425931e-06	4.469984e-06	5.911884e-06
1.030967e-05	1.47794e-05	0	2.06908e-05	0
2.357401e-05	-2.948563e-05	-1.477919e-05	1.441881e-06	-8.867604e-06
4.469859e-06	2.955863e-06	-2.364715e-05	-2.069172e-05	-1.030997e-05
-2.364844e-05	-2.35769e-05	-2.21354e-05	-1.629543e-05	1.182503e-05
-1.031084e-05	5.912521e-06	-5.912521e-06	-5.912556e-06	-5.912591e-06
-7.426841e-06	-1.766601e-05	1.442135e-06	-2.2137e-05	2.956435e-06
-1.478226e-05	5.912932e-06	-1.622459e-05	1.622459e-05	3.25205e-05
-1.773832e-05	-1.182572e-05	-0.0002126706	-4.724223e-05	-2.957221e-06
-5.914469e-06	-2.957248e-06	-4.284501e-05	2.214403e-05	-6.946321e-05
-2.510316e-05	-3.693452e-05	3.397693e-05	-4.400344e-06	-3.5492e-05
-1.442791e-06	2.661916e-05	-8.872975e-06	1.918861e-05	-1.774584e-05
-7.358126e-06	1.183069e-05	-7.430231e-06	0.0001019264	8.872084e-06
2.070122e-05	0.0001181402	2.365522e-05	-3.692547e-05	-5.913971e-06
6.202283e-05	1.182717e-05	7.824333e-05	-8.797562e-06	0
-2.660949e-05	1.918198e-05	-1.622533e-05	1.182649e-05	2.358045e-05
4.470849e-06	1.622469e-05	1.038366e-05	-8.869371e-06	-2.220983e-05
2.365201e-05	4.470743e-06	-2.660843e-05	-7.3553e-06	1.031183e-05
3.540553e-05	3.396218e-05	-7.354768e-06	-1.478181e-05	-2.357923e-05
-1.773887e-05	0	1.442197e-06	2.213746e-05	4.470697e-06
-1.326793e-05	-8.869424e-06	5.609958e-05	5.912626e-06	1.917974e-05
-1.442073e-06	3.244614e-05	-8.868507e-06	-2.213556e-05	-1.917974e-05
-8.868952e-06	-2.365092e-05	7.427027e-06	-2.509348e-05	-3.107929e-05
5.913072e-06	4.434692e-05	-4.470658e-06	2.069465e-05	1.622373e-05
-3.540412e-05	5.314177e-05	1.773733e-05	-1.182485e-05	1.514166e-06
8.796535e-06	2.956195e-06	9.747745e-05	1.326543e-05	1.513978e-06
8.867538e-06	2.653005e-05	1.182295e-05	8.867119e-06	0.0001004164
3.986102e-05	2.212831e-05	3.690345e-05	1.62169e-05	-4.396557e-06
5.311776e-05	-1.917108e-05	-3.690176e-05	6.046916e-05	7.379769e-05
2.363717e-05	1.181838e-05	5.462214e-05	-1.181773e-05	1.772654e-05
1.174546e-05	1.477171e-05	5.908621e-06	4.57546e-05	-8.86254e-06
-9.7349e-05	-4.727281e-05	1.477299e-05	0	-4.424756e-05
-6.500567e-05	4.468374e-06	3.834071e-05	-2.212501e-05	-5.909694e-06
-7.351131e-06	1.477428e-05	1.326063e-05	6.644464e-05	-2.659174e-05
-7.350686e-06	3.538369e-05	1.916865e-05	4.280384e-05	1.62131e-05
